Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2003 [YR2003],2006 [YR2006],2009 [YR2009],2012 [YR2012],2015 [YR2015],2018 [YR2018]
Anguilla,AIA,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,80.288459777832,77.2511825561523,80.7511749267578,..,..
Anguilla,AIA,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,89.7560958862305,91.8660278320313,91.4691925048828,79.8076934814453,76.4423065185547
Antigua and Barbuda,ATG,Voice and Accountability: Percentile Rank,VA.PER.RNK,60.1990051269531,58.2089538574219,67.788459777832,66.8246459960938,67.1361465454102,68.4729080200195,67.1497573852539
Antigua and Barbuda,ATG,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.7704925537109,70.8108139038086,67.3170700073242,68.4210510253906,67.7725143432617,62.980770111084,52.4038467407227
Argentina,ARG,Voice and Accountability: Percentile Rank,VA.PER.RNK,61.1940307617188,61.1940307617188,58.1730766296387,56.3981056213379,57.2769966125488,60.0985221862793,65.2173919677734
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.6448097229004,55.1351356506348,53.6585350036621,47.3684196472168,46.445499420166,52.4038467407227,54.8076934814453
Armenia,ARM,Voice and Accountability: Percentile Rank,VA.PER.RNK,36.3184089660645,34.825870513916,26.4423084259033,23.6966819763184,30.046947479248,29.5566501617432,39.1304359436035
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,34.4262313842773,51.3513526916504,45.365852355957,55.5023918151855,55.4502372741699,46.1538467407227,48.0769233703613
Aruba,ABW,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,80.288459777832,91.4691925048828,90.6103286743164,91.625617980957,90.8212585449219
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,87.8048782348633,89.9521560668945,85.7819900512695,76.4423065185547,80.7692337036133
Australia,AUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,94.0298538208008,94.5273666381836,94.711540222168,94.3127975463867,95.7746505737305,93.1034469604492,93.7198104858398
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.349723815918,93.5135116577148,93.6585388183594,94.2583694458008,93.8388595581055,92.3076934814453,93.2692337036133
Austria,AUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,90.0497512817383,91.5422897338867,93.75,94.7867279052734,95.3051605224609,94.0886688232422,94.2028961181641
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,94.5355224609375,97.2972946166992,96.0975646972656,93.7799072265625,92.890998840332,89.9038467407227,91.8269195556641
Azerbaijan,AZE,Voice and Accountability: Percentile Rank,VA.PER.RNK,21.8905467987061,20.3980102539063,10.5769233703613,13.2701425552368,12.2065725326538,6.89655160903931,7.24637699127197
Azerbaijan,AZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.032787322998,18.3783779144287,30.2439022064209,31.1004791259766,25.1184825897217,47.5961532592773,49.038459777832
"Bahamas, The",BHS,Voice and Accountability: Percentile Rank,VA.PER.RNK,87.0646743774414,80.0995025634766,80.7692337036133,78.1990509033203,75.5868530273438,75.8620681762695,71.9806747436523
"Bahamas, The",BHS,Government Effectiveness: Percentile Rank,GE.PER.RNK,86.3387985229492,85.9459457397461,84.3902435302734,79.4258346557617,78.1990509033203,73.5576934814453,70.1923065185547
Bahrain,BHR,Voice and Accountability: Percentile Rank,VA.PER.RNK,17.412935256958,30.348258972168,23.5576915740967,26.5402851104736,11.2676057815552,11.822660446167,10.6280193328857
Bahrain,BHR,Government Effectiveness: Percentile Rank,GE.PER.RNK,68.8524627685547,64.3243255615234,66.3414611816406,67.464111328125,68.7203826904297,72.1153869628906,60.0961532592773
Bangladesh,BGD,Voice and Accountability: Percentile Rank,VA.PER.RNK,44.7761192321777,31.8407955169678,32.211540222168,38.3886260986328,34.7417831420898,30.5418720245361,27.0531406402588
Bangladesh,BGD,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.6939888000488,22.1621627807617,22.9268283843994,24.4019145965576,23.6966819763184,23.5576915740967,23.0769233703613
Barbados,BRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,88.059700012207,86.0696487426758,81.7307662963867,86.2559204101563,87.3239440917969,83.7438430786133,83.0917892456055
Barbados,BRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,87.978141784668,88.1081085205078,88.2926864624023,89.4736862182617,89.5734634399414,80.7692337036133,67.788459777832
Belarus,BLR,Voice and Accountability: Percentile Rank,VA.PER.RNK,11.9402980804443,8.95522403717041,5.28846168518066,7.10900497436523,6.1032862663269,8.3743839263916,12.0772943496704
Belarus,BLR,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.6830596923828,14.5945949554443,9.7560977935791,8.13397121429443,18.4834117889404,37.5,43.269229888916
Belgium,BEL,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.5373153686523,95.5223846435547,92.788459777832,93.3649291992188,92.9577484130859,94.5812835693359,92.2705307006836
Belgium,BEL,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.7103805541992,95.6756744384766,94.1463394165039,92.3444976806641,94.7867279052734,91.8269195556641,87.5
Belize,BLZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,76.1194000244141,72.1393051147461,63.461540222168,70.1421813964844,69.0140838623047,66.9950714111328,59.4202880859375
Belize,BLZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.0273208618164,63.7837829589844,52.6829261779785,46.4114837646484,50.2369651794434,31.25,31.730770111084
Benin,BEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,60.6965179443359,54.7263679504395,57.6923065185547,57.8199043273926,54.9295768737793,58.6206893920898,56.5217399597168
Benin,BEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,42.0765037536621,35.1351356506348,32.1951217651367,34.4497604370117,36.4928894042969,28.8461532592773,30.769229888916
Bermuda,BMU,Voice and Accountability: Percentile Rank,VA.PER.RNK,74.6268692016602,87.5621871948242,80.288459777832,77.2511825561523,80.7511749267578,..,..
Bermuda,BMU,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.2459030151367,82.7027053833008,82.4390258789063,80.8612442016602,80.0947875976563,79.8076934814453,88.461540222168
Bhutan,BTN,Voice and Accountability: Percentile Rank,VA.PER.RNK,13.9303483963013,16.4179096221924,18.75,32.7014236450195,39.9061050415039,46.305419921875,48.7922706604004
Bhutan,BTN,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.7704925537109,70.8108139038086,62.4390258789063,68.8995208740234,69.1943130493164,68.2692337036133,67.3076934814453
Bolivia,BOL,Voice and Accountability: Percentile Rank,VA.PER.RNK,54.2288551330566,45.2736320495605,49.519229888916,48.8151664733887,45.5399055480957,46.7980308532715,42.9951705932617
Bolivia,BOL,Government Effectiveness: Percentile Rank,GE.PER.RNK,46.4480857849121,44.3243255615234,27.8048782348633,33.4928245544434,43.1279602050781,29.3269233703613,40.8653831481934
Bosnia and Herzegovina,BIH,Voice and Accountability: Percentile Rank,VA.PER.RNK,48.756217956543,55.2238807678223,53.3653831481934,48.3412322998047,45.0704231262207,43.3497543334961,36.7149772644043
Bosnia and Herzegovina,BIH,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.1147537231445,21.0810813903809,33.1707305908203,27.2727279663086,40.2843589782715,32.211540222168,27.4038467407227
Botswana,BWA,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.6616897583008,68.1592025756836,62.5,58.7677726745605,64.3192520141602,61.5763549804688,61.3526573181152
Botswana,BWA,Government Effectiveness: Percentile Rank,GE.PER.RNK,67.2131118774414,72.4324340820313,67.8048782348633,66.5071792602539,65.4028472900391,69.2307662963867,62.980770111084
Brazil,BRA,Voice and Accountability: Percentile Rank,VA.PER.RNK,58.2089538574219,62.1890563964844,61.0576934814453,62.5592422485352,62.9107971191406,62.0689659118652,58.937198638916
Brazil,BRA,Government Effectiveness: Percentile Rank,GE.PER.RNK,59.0163917541504,59.4594612121582,40.9756088256836,50.7177047729492,49.7630348205566,47.1153831481934,34.1346168518066
Brunei Darussalam,BRN,Voice and Accountability: Percentile Rank,VA.PER.RNK,28.3582096099854,25.8706474304199,18.269229888916,28.9099521636963,30.9859161376953,26.1083736419678,24.1545886993408
Brunei Darussalam,BRN,Government Effectiveness: Percentile Rank,GE.PER.RNK,78.1420745849609,73.5135116577148,78.0487823486328,77.0334930419922,75.3554534912109,81.7307662963867,86.538459777832
Bulgaria,BGR,Voice and Accountability: Percentile Rank,VA.PER.RNK,62.1890563964844,65.1741256713867,65.8653869628906,64.9289093017578,61.5023460388184,61.0837440490723,58.4541053771973
Bulgaria,BGR,Government Effectiveness: Percentile Rank,GE.PER.RNK,58.4699440002441,56.7567558288574,51.2195129394531,57.8947372436523,54.9763031005859,53.8461532592773,59.1346168518066
Burkina Faso,BFA,Voice and Accountability: Percentile Rank,VA.PER.RNK,44.2786064147949,40.2985076904297,34.6153831481934,37.9146919250488,38.0281677246094,42.8571434020996,42.512077331543
Burkina Faso,BFA,Government Effectiveness: Percentile Rank,GE.PER.RNK,24.0437164306641,23.7837829589844,25.8536586761475,33.0143547058105,31.7535552978516,29.8076915740967,30.2884616851807
Burundi,BDI,Voice and Accountability: Percentile Rank,VA.PER.RNK,7.46268653869629,13.9303483963013,27.4038467407227,29.3838863372803,23.474178314209,13.3004922866821,5.79710149765015
Burundi,BDI,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.37158489227295,2.16216206550598,12.1951217651367,13.8755979537964,6.63507127761841,9.61538505554199,8.17307662963867
Cabo Verde,CPV,Voice and Accountability: Percentile Rank,VA.PER.RNK,72.1393051147461,65.6716384887695,72.5961532592773,73.459716796875,76.0563354492188,75.3694610595703,79.22705078125
Cabo Verde,CPV,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,47.5675659179688,54.634147644043,53.1100463867188,59.2417068481445,60.0961532592773,66.3461532592773
Cambodia,KHM,Voice and Accountability: Percentile Rank,VA.PER.RNK,25.3731346130371,23.3830852508545,21.634614944458,22.274881362915,20.1877937316895,18.2266006469727,13.5265703201294
Cambodia,KHM,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.7650279998779,20.5405406951904,17.0731716156006,18.6602878570557,22.748815536499,25.480770111084,33.1730766296387
Cameroon,CMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,16.9154224395752,19.9004974365234,19.230770111084,17.0616111755371,17.3708915710449,22.660099029541,17.3913040161133
Cameroon,CMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.9508190155029,22.7027034759521,18.536584854126,21.0526313781738,21.3270149230957,21.1538467407227,18.75
Canada,CAN,Voice and Accountability: Percentile Rank,VA.PER.RNK,96.0198974609375,97.5124359130859,95.6730804443359,95.2606658935547,94.3661956787109,96.0591125488281,96.1352691650391
Canada,CAN,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.0819702148438,96.7567596435547,97.5609741210938,95.6937789916992,95.2606658935547,95.1923065185547,95.1923065185547
Cayman Islands,CYM,Voice and Accountability: Percentile Rank,VA.PER.RNK,99.0049743652344,76.1194000244141,72.1153869628906,64.4549789428711,65.2582168579102,62.5615768432617,62.8019332885742
Cayman Islands,CYM,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.1748657226563,88.1081085205078,87.8048782348633,85.1674652099609,85.7819900512695,84.6153869628906,85.0961532592773
Central African Republic,CAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,28.8557205200195,11.9402980804443,19.7115383148193,19.9052124023438,14.5539903640747,13.7931032180786,14.9758453369141
Central African Republic,CAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.37158489227295,7.56756734848022,4.3902440071106,4.30622005462646,4.7393364906311,1.92307686805725,2.4038462638855
Chad,TCD,Voice and Accountability: Percentile Rank,VA.PER.RNK,19.9004974365234,17.412935256958,8.65384578704834,9.00473976135254,9.85915470123291,11.3300495147705,8.69565200805664
Chad,TCD,Government Effectiveness: Percentile Rank,GE.PER.RNK,30.0546455383301,9.72972965240479,4.87804889678955,3.82775115966797,3.79146909713745,6.73076915740967,6.73076915740967
Chile,CHL,Voice and Accountability: Percentile Rank,VA.PER.RNK,74.1293563842773,82.0895538330078,86.0576934814453,79.1469192504883,83.0985946655273,79.3103485107422,81.159423828125
Chile,CHL,Government Effectiveness: Percentile Rank,GE.PER.RNK,82.5136642456055,83.7837829589844,79.5121917724609,82.2966537475586,84.3601913452148,76.9230804443359,78.3653869628906
China,CHN,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.95024871826172,7.46268653869629,5.76923084259033,4.7393364906311,4.6948356628418,4.92610836029053,9.17874431610107
China,CHN,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.8196716308594,51.8918914794922,56.5853652954102,58.3732070922852,56.8720397949219,67.788459777832,69.2307662963867
Colombia,COL,Voice and Accountability: Percentile Rank,VA.PER.RNK,34.825870513916,36.3184089660645,40.8653831481934,42.6540298461914,46.0093879699707,47.7832527160645,52.1739120483398
Colombia,COL,Government Effectiveness: Percentile Rank,GE.PER.RNK,40.4371566772461,49.1891899108887,49.2682914733887,46.8899536132813,56.3981056213379,50.961540222168,48.5576934814453
Comoros,COM,Voice and Accountability: Percentile Rank,VA.PER.RNK,17.9104480743408,31.343282699585,38.9423065185547,36.0189590454102,34.2723007202148,36.9458122253418,31.8840579986572
Comoros,COM,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.28961753845215,6.48648643493652,1.46341466903687,0.956937789916992,2.36966824531555,4.32692289352417,2.88461542129517
"Congo, Dem. Rep.",COD,Voice and Accountability: Percentile Rank,VA.PER.RNK,2.98507452011108,6.46766185760498,12.5,8.53080558776855,7.0422534942627,12.3152713775635,7.72946882247925
"Congo, Dem. Rep.",COD,Government Effectiveness: Percentile Rank,GE.PER.RNK,2.7322404384613,1.62162160873413,1.95121955871582,1.43540668487549,1.42180097103119,4.807692527771,6.25
"Congo, Rep.",COG,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.45273590087891,24.8756217956543,13.942307472229,15.1658763885498,15.4929580688477,21.1822662353516,15.4589376449585
"Congo, Rep.",COG,Government Effectiveness: Percentile Rank,GE.PER.RNK,10.382513999939,8.64864826202393,8.29268264770508,7.65550231933594,10.9004735946655,14.4230766296387,10.5769233703613
Cook Islands,COK,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,35.0710906982422,32.8638496398926,..,88.8888854980469
Cook Islands,COK,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,71.2195129394531,15.7894735336304,16.5876770019531,..,..
Costa Rica,CRI,Voice and Accountability: Percentile Rank,VA.PER.RNK,82.5870666503906,76.6169128417969,75.4807662963867,77.7251205444336,83.5680770874023,86.2068939208984,83.5748825073242
Costa Rica,CRI,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.7486343383789,61.0810813903809,55.6097564697266,64.1148300170898,66.8246459960938,66.8269195556641,66.8269195556641
Cote d'Ivoire,CIV,Voice and Accountability: Percentile Rank,VA.PER.RNK,20.8955230712891,15.4228858947754,11.057692527771,16.5876770019531,25.3521118164063,33.0049247741699,37.1980667114258
Cote d'Ivoire,CIV,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.3934421539307,12.4324321746826,11.2195119857788,12.4401912689209,13.2701425552368,24.519229888916,29.8076915740967
Croatia,HRV,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.1741256713867,66.6666641235352,60.5769233703613,61.1374397277832,64.7887344360352,65.5172424316406,60.386474609375
Croatia,HRV,Government Effectiveness: Percentile Rank,GE.PER.RNK,63.9344253540039,62.7027015686035,69.2682952880859,69.8564605712891,71.5639801025391,70.6730804443359,71.6346130371094
Cuba,CUB,Voice and Accountability: Percentile Rank,VA.PER.RNK,4.97512435913086,1.99004971981049,2.88461542129517,4.26540279388428,6.57277011871338,6.40394067764282,9.66183567047119
Cuba,CUB,Government Effectiveness: Percentile Rank,GE.PER.RNK,43.1693992614746,45.4054069519043,46.3414649963379,44.0191383361816,41.7061614990234,54.3269233703613,44.230770111084
Cyprus,CYP,Voice and Accountability: Percentile Rank,VA.PER.RNK,80.5970153808594,78.6069641113281,82.211540222168,82.4644546508789,79.3427200317383,80.7881774902344,80.6763305664063
Cyprus,CYP,Government Effectiveness: Percentile Rank,GE.PER.RNK,84.1530075073242,84.3243255615234,86.3414611816406,88.0382766723633,88.1516571044922,81.25,77.4038467407227
Czech Republic,CZE,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.1442794799805,79.6019897460938,77.4038467407227,81.0426559448242,76.9953079223633,82.2660064697266,74.3961334228516
Czech Republic,CZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.4918060302734,78.9189224243164,83.4146347045898,76.0765533447266,76.3033142089844,82.211540222168,79.3269195556641
Denmark,DNK,Voice and Accountability: Percentile Rank,VA.PER.RNK,97.5124359130859,99.5024871826172,100,97.6303329467773,99.06103515625,97.5369491577148,97.5845413208008
Denmark,DNK,Government Effectiveness: Percentile Rank,GE.PER.RNK,97.2677612304688,99.4594573974609,100,99.5215301513672,99.052131652832,96.6346130371094,97.1153869628906
Djibouti,DJI,Voice and Accountability: Percentile Rank,VA.PER.RNK,22.8855724334717,28.3582096099854,17.3076915740967,13.7440757751465,7.98122072219849,9.35960578918457,11.5942029953003
Djibouti,DJI,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.218578338623,29.1891899108887,20,19.6172256469727,13.7440757751465,15.865385055542,16.8269233703613
Dominica,DMA,Voice and Accountability: Percentile Rank,VA.PER.RNK,82.0895538330078,81.592041015625,78.3653869628906,78.6729888916016,76.5258178710938,74.3842391967773,73.9130401611328
Dominica,DMA,Government Effectiveness: Percentile Rank,GE.PER.RNK,80.3278656005859,78.3783798217773,69.7560958862305,72.2488021850586,73.459716796875,62.019229888916,43.75
Dominican Republic,DOM,Voice and Accountability: Percentile Rank,VA.PER.RNK,56.2189064025879,48.2587051391602,53.8461532592773,51.6587677001953,55.3990592956543,52.2167472839355,50.2415466308594
Dominican Republic,DOM,Government Effectiveness: Percentile Rank,GE.PER.RNK,39.3442611694336,35.6756744384766,34.634147644043,32.5358848571777,35.0710906982422,39.9038467407227,39.4230766296387
Ecuador,ECU,Voice and Accountability: Percentile Rank,VA.PER.RNK,43.7810935974121,43.7810935974121,37.980770111084,39.3364944458008,38.4976539611816,39.4088668823242,46.3768119812012
Ecuador,ECU,Government Effectiveness: Percentile Rank,GE.PER.RNK,26.7759571075439,17.8378372192383,14.6341466903687,26.7942581176758,39.3364944458008,40.8653831481934,42.3076934814453
"Egypt, Arab Rep.",EGY,Voice and Accountability: Percentile Rank,VA.PER.RNK,22.3880596160889,18.4079608917236,14.4230766296387,14.2180099487305,25.8215961456299,14.7783250808716,13.043478012085
"Egypt, Arab Rep.",EGY,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.7267761230469,44.8648643493652,37.5609741210938,49.7607650756836,29.3838863372803,27.884614944458,38.461540222168
El Salvador,SLV,Voice and Accountability: Percentile Rank,VA.PER.RNK,51.243782043457,52.2388076782227,51.4423065185547,49.7630348205566,46.948356628418,51.7241363525391,47.8260879516602
El Salvador,SLV,Government Effectiveness: Percentile Rank,GE.PER.RNK,30.6010932922363,39.4594612121582,48.2926826477051,54.0669860839844,51.1848335266113,46.6346168518066,34.6153831481934
Equatorial Guinea,GNQ,Voice and Accountability: Percentile Rank,VA.PER.RNK,6.46766185760498,4.47761201858521,3.36538457870483,3.79146909713745,2.3474178314209,1.97044336795807,2.4154589176178
Equatorial Guinea,GNQ,Government Effectiveness: Percentile Rank,GE.PER.RNK,12.5683059692383,12.972972869873,6.82926845550537,7.17703342437744,9.47867298126221,12.5,11.057692527771
Eritrea,ERI,Voice and Accountability: Percentile Rank,VA.PER.RNK,7.96019887924194,1.49253726005554,1.44230771064758,0.473933637142181,0.938967108726501,0.985221683979034,0.483091801404953
Eritrea,ERI,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.28961753845215,23.2432441711426,5.85365867614746,4.78468894958496,3.3175356388092,2.88461542129517,1.92307686805725
Estonia,EST,Voice and Accountability: Percentile Rank,VA.PER.RNK,77.1144256591797,82.5870666503906,84.6153869628906,83.8862533569336,85.9154891967773,87.1921157836914,87.9227066040039
Estonia,EST,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.9562835693359,80,83.9024353027344,79.9043045043945,77.7251205444336,82.6923065185547,84.1346130371094
Eswatini,SWZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.4577112197876,6.96517419815063,12.0192308425903,12.3222751617432,13.1455402374268,9.85221672058105,11.1111106872559
Eswatini,SWZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,30.0546455383301,29.1891899108887,35.1219520568848,41.1483268737793,42.6540298461914,35.0961532592773,27.884614944458
Ethiopia,ETH,Voice and Accountability: Percentile Rank,VA.PER.RNK,18.4079608917236,16.9154224395752,15.384614944458,11.3744077682495,11.7370891571045,12.8078813552856,15.9420289993286
Ethiopia,ETH,Government Effectiveness: Percentile Rank,GE.PER.RNK,6.01092910766602,14.0540542602539,29.2682933807373,35.8851661682129,39.8104248046875,27.4038467407227,29.3269233703613
Fiji,FJI,Voice and Accountability: Percentile Rank,VA.PER.RNK,38.3084564208984,49.7512435913086,35.5769233703613,22.748815536499,19.7183094024658,48.2758636474609,50.7246360778809
Fiji,FJI,Government Effectiveness: Percentile Rank,GE.PER.RNK,52.4590148925781,58.3783798217773,55.1219520568848,11.0047845840454,15.1658763885498,45.1923065185547,76.4423065185547
Finland,FIN,Voice and Accountability: Percentile Rank,VA.PER.RNK,99.5024871826172,99.0049743652344,97.1153869628906,96.6824645996094,96.7136154174805,96.5517272949219,98.5507278442383
Finland,FIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.4535522460938,100,99.0243911743164,99.0430603027344,100,98.0769195556641,99.5192337036133
France,FRA,Voice and Accountability: Percentile Rank,VA.PER.RNK,86.0696487426758,85.0746231079102,91.8269195556641,90.5213241577148,89.6713638305664,89.6551742553711,86.9565200805664
France,FRA,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.163932800293,91.3513488769531,92.1951217651367,88.9952163696289,87.6777267456055,88.461540222168,90.8653869628906
French Guiana,GUF,Voice and Accountability: Percentile Rank,VA.PER.RNK,64.6766204833984,64.1791076660156,57.211540222168,82.9383850097656,86.3849792480469,91.625617980957,90.8212585449219
French Guiana,GUF,Government Effectiveness: Percentile Rank,GE.PER.RNK,80.3278656005859,78.3783798217773,75.1219482421875,84.6889953613281,82.9383850097656,83.6538467407227,88.9423065185547
Gabon,GAB,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.8308448791504,28.8557205200195,21.1538467407227,20.8530807495117,24.4131450653076,23.1527099609375,21.7391300201416
Gabon,GAB,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.2513656616211,41.0810813903809,23.4146347045898,24.8803825378418,18.9573459625244,23.0769233703613,19.7115383148193
"Gambia, The",GMB,Voice and Accountability: Percentile Rank,VA.PER.RNK,16.4179096221924,33.8308448791504,24.0384616851807,18.9573459625244,12.6760559082031,8.86699485778809,37.6811599731445
"Gambia, The",GMB,Government Effectiveness: Percentile Rank,GE.PER.RNK,35.5191268920898,42.1621627807617,28.2926826477051,26.3157901763916,33.1753540039063,17.3076915740967,23.5576915740967
Georgia,GEO,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.2885589599609,42.2885589599609,43.75,41.2322273254395,50.2347412109375,56.6502456665039,55.5555572509766
Georgia,GEO,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.7978134155273,49.7297286987305,47.3170738220215,63.1578941345215,70.1421813964844,65.3846130371094,72.1153869628906
Germany,DEU,Voice and Accountability: Percentile Rank,VA.PER.RNK,89.5522384643555,93.532341003418,93.2692337036133,92.890998840332,93.4272308349609,95.5665054321289,94.6859893798828
Germany,DEU,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.4426193237305,88.6486511230469,92.6829299926758,92.8229675292969,91.9431304931641,92.788459777832,92.3076934814453
Ghana,GHA,Voice and Accountability: Percentile Rank,VA.PER.RNK,52.7363166809082,57.2139320373535,58.6538467407227,61.6113739013672,61.9718322753906,64.0394058227539,66.6666641235352
Ghana,GHA,Government Effectiveness: Percentile Rank,GE.PER.RNK,57.9234962463379,46.4864883422852,56.0975608825684,52.1531105041504,52.6066360473633,45.6730766296387,41.8269233703613
Greece,GRC,Voice and Accountability: Percentile Rank,VA.PER.RNK,78.6069641113281,86.5671615600586,77.8846130371094,73.9336471557617,69.4835662841797,70.4433517456055,71.4975814819336
Greece,GRC,Government Effectiveness: Percentile Rank,GE.PER.RNK,69.9453582763672,74.0540542602539,71.7073135375977,70.3349304199219,62.5592422485352,59.6153831481934,64.4230804443359
Greenland,GRL,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,90.9952621459961,91.5492935180664,91.625617980957,90.8212585449219
Greenland,GRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,81.339714050293,78.6729888916016,75.961540222168,76.9230804443359
Grenada,GRD,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.1542282104492,71.1442794799805,70.6730804443359,71.0900497436523,70.4225387573242,72.4137954711914,63.7681159973145
Grenada,GRD,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.7704925537109,70.8108139038086,66.8292694091797,61.2440185546875,63.5071105957031,48.5576934814453,46.1538467407227
Guam,GUM,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,65.3846130371094,77.2511825561523,73.2394332885742,..,86.4734268188477
